,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
9008,10.0,146.08625519999998,19320.80362,Environment,48.69541839,No,396.76840780000003,Yes,Male,By_16:00,0.632343795,0.47710905200000003,3.053856164,7.235960539,5.672200333999999,0.813323956,5871.0,0.21798852800000001,439.55085260000004,4846.785784000001,52721.932960000006,No,157425.1695,20.965468100000002,123.3027445,88.39224027,2429.939191,90.0,45_and_up,2.0,670.3335171,11.0,Car,Public_Sector,470.12181799999996,0.0,No
4703,3.0,387.9971819,36001.60865,Environment,129.332394,No,278.3649753,Yes,Male,By_16:00,0.638212581,0.436507504,6.942385449,2.488368182,9.292397837000001,3.988256317,7736.0,72.08138774,468.40568039999994,3720.4611130000003,56799.9203,No,77487.05945,21.64268191,261.2109118,91.54111757,16866.200530000002,90.0,45_and_up,,766.6898987000001,14.0,Motorcycle_or_truck,Hightech,634.5765776000001,1.0,No
4695,5.0,102.2858256,23212.87726,Healthcare,34.09527519,No,680.8238717,No,Male,By_16:00,0.294660501,0.802200035,0.488346436,5.785440824,9.996856579,9.408604797999999,3927.0,99.00399647,637.7867949,8083.812306999999,73166.38889,No,463521.1442,25.25444109,230.90997489999998,78.30297176,1206.583066,80.0,30-45,2.0,871.860926,9.0,Car,Student_or_Unemployed,459.54084680000005,0.0,Yes
9654,9.0,550.0829806,46235.18002,Education,183.3609935,No,252.15384759999998,Yes,Male,After_16:00,0.464352261,0.984837037,2.279380385,1.657408129,,3.0126096980000003,3095.0,4.180091433,522.905117,3567.34871,60694.06452000001,No,63581.56285,22.86711869,282.53734130000004,16.65485695,33814.61494,100.0,30-45,1.0,812.6786802999999,12.0,Car,Public_Sector,633.6973805,1.0,No
5740,6.0,482.762142,64273.247639999994,Social,160.920714,No,399.4094113,Yes,Male,After_16:00,0.694075239,0.12467135,1.911557508,1.154764348,4.00677209,0.051596619,5082.0,81.23775274,374.128462,4742.351036999999,48294.06027,No,159527.8778,19.34240063,161.1595881,75.15596456,26066.39691,70.0,Below_30,2.0,628.2614116000001,9.0,Foot_or_bicycle,Student_or_Unemployed,503.20970930000004,1.0,No
5156,10.0,765.8366005,112059.3361,Military,255.2788668,No,438.96832300000005,Yes,Male,After_16:00,0.068940301,0.321279269,7.189059446,6.739040851,5.299111367,8.880043557999999,3035.0,9.550857752999999,487.49111270000003,5364.665454999999,55304.29777999999,Maybe,192693.1886,22.07920091,131.2675067,39.06790907,65432.57871,30.0,45_and_up,0.0,674.8681222,7.0,Public_or_other,Industry_or_other,384.45857689999997,0.0,Yes
8670,6.0,316.0574106,77079.26797999999,Environment,105.3524702,No,731.6322801,No,Male,After_16:00,0.19438143100000002,0.778348121,8.851836738,6.001484075,9.742517573999999,8.46925356,,50.85791829,689.876387,8696.075575,79576.34746,No,535285.7933,26.26549803,300.1446063,62.25673857,11214.49545,90.0,Below_30,3.0,953.8017097000001,10.0,Foot_or_bicycle,Services_or_Retail,519.4994668,2.0,No
6578,1.0,607.5785237000001,67590.18526,Healthcare,202.5261746,No,333.73555489999995,Yes,Female,After_16:00,0.401362445,0.615470349,7.499058603,0.747068762,3.936448279,0.08567296,7542.0,,373.3439025,4084.043354,45099.6263,No,111379.4206,19.32210916,225.4116006,54.43907543,41229.37756,80.0,30-45,3.0,577.1789301,8.0,Motorcycle_or_truck,Public_Sector,415.5917247,0.0,Yes
188,7.0,308.44103789999997,31110.683039999996,Financial,102.81367929999999,No,302.59283839999995,Yes,Female,By_16:00,0.867236805,0.022868742,1.306791981,4.920680891,2.8496139260000004,5.956884716,9705.0,5.979708652,404.9920545,3835.912493,46947.77917,No,91562.42583,20.12441439,237.2723889,0.582772493,10683.46633,60.0,45_and_up,0.0,599.1942319,5.0,Foot_or_bicycle,Student_or_Unemployed,408.8841981,1.0,No
8491,9.0,230.9250746,37479.86827,Healthcare,76.97502486,No,486.90946619999994,Yes,Female,By_16:00,0.7169074540000001,0.531815892,3.301860492,5.413513831,3.6728761139999997,2.149652618,9045.0,91.9094763,431.1374865,5731.369635,53319.36832,No,,20.76385047,81.33999999,37.68405486,6012.129477,80.0,Below_30,2.0,666.08226,8.0,Foot_or_bicycle,Services_or_Retail,458.735151,3.0,No
6649,2.0,1344.624456,336392.19700000004,Financial,448.20815210000006,Yes,750.5267262,No,Female,After_16:00,0.386872723,0.6502143570000001,6.850685892,3.820564959,4.328527632,0.853810397,7680.0,18.74296744,68.34479838,7641.956859000001,29280.910839999997,Yes,563290.3668,,499.464962,89.38787363,201348.7557,60.0,45_and_up,2.0,376.8754394,11.0,Public_or_other,Student_or_Unemployed,480.6248965,0.0,No
5002,5.0,136.6680026,18648.57773,Foreign_Affairs,45.55600086,No,409.35502189999994,Yes,Female,By_16:00,0.8167446890000001,0.542960558,9.497731109,6.086259717000001,9.565633392999999,7.827966984,6204.0,67.65688332,474.8901043000001,5043.330428,54883.20157999999,Maybe,167571.534,21.79197339,116.14226059999999,3.59560044,2130.905216,40.0,30-45,2.0,684.2704626,7.0,Public_or_other,Public_Sector,,0.0,No
2166,1.0,275.1701048,26015.415390000002,Education,91.72336826,No,283.62908910000004,Yes,Male,After_16:00,0.49595557100000004,0.6238096329999999,6.705629557999999,9.626856504,9.390485291000001,2.7888877219999997,9359.0,83.412873,381.08690099999995,3598.464693,44798.11014,No,80445.46017,19.52144721,261.9122248,45.98029733,8514.899654,100.0,45_and_up,3.0,577.6338055,11.0,Car,Hightech,412.5853714,0.0,Yes
4577,1.0,171.26105890000002,39537.85634,Healthcare,57.08701962,No,692.5892542,No,Male,After_16:00,0.148132332,0.297837447,4.676040437,4.8707170710000005,9.871997824,5.903559392000001,8185.0,16.38401833,652.0925812,8230.077704000001,74654.03862,No,479679.875,25.53610349,247.77964069999996,44.79625185,3326.0148289999997,80.0,45_and_up,2.0,889.0251789999999,9.0,Foot_or_bicycle,Services_or_Retail,465.76586100000003,1.0,No
4492,5.0,1252.564144,244864.9294,Education,417.52138130000003,Yes,586.47279,No,Male,After_16:00,0.19993147,0.668401706,5.67099733,4.1287387230000006,5.250923212,7.449946802,7537.0,,643.2093569,7151.146613,74122.06623,Yes,343950.3334,25.36157244,175.177652,85.50992375,174751.6253,100.0,Below_30,4.0,913.5200535,13.0,Car,Hightech,551.9687067000001,2.0,No
4977,6.0,1017.5832460000001,116235.17599999999,Financial,339.1944153,No,342.6800994,Yes,Male,By_16:00,0.966629231,0.200148434,6.372167869,6.220545112000001,0.375171993,9.747202478,3374.0,29.03110355,380.1037953,4187.0085850000005,,No,117429.6505,19.4962508,214.8801244,99.68049172,115402.0458,60.0,45_and_up,2.0,584.3828097,5.0,Public_or_other,Services_or_Retail,416.04276789999994,0.0,No
5708,1.0,371.2518505,34230.8635,Social,123.7506168,No,276.61165960000005,Yes,Male,After_16:00,0.513187634,0.815495931,1.6571317680000002,2.1155295130000003,7.494087607999999,7.8635816510000005,7670.0,71.60366667,539.5148702,3845.146336,62832.86315,No,76514.01023,23.227459399999997,272.42594449999996,67.58400018,15447.96578,70.0,Below_30,3.0,838.6435779,12.0,Car,Services_or_Retail,650.8380576000001,1.0,Yes
5295,3.0,84.38382142,19209.5092,Healthcare,28.12794047,No,682.9333707999999,No,Female,By_16:00,0.10618246699999999,0.781372414,9.282675171000001,8.530363142,2.396725665,8.571939711,7771.0,97.20866550000001,654.6291989,8138.592106,75150.16327,No,466397.989,25.58572256,239.95982430000004,52.53352639,829.3089757,80.0,45_and_up,1.0,900.2848346000001,9.0,Car,Industry_or_other,485.6504369,4.0,Yes
8322,5.0,1258.87205,168239.8187,Environment,419.6240166,Yes,400.9299087,Yes,Female,After_16:00,0.021808181,0.23155324800000002,1.953987053,0.15463711,2.307985094,2.962194255,4703.0,32.42295824,446.8148676,4902.928822,44578.14781,Yes,160744.7917,21.13799583,427.35587080000005,32.35220406,176513.9393,90.0,45_and_up,3.0,486.07745769999997,11.0,Foot_or_bicycle,Hightech,87.70217192,0.0,No
836,9.0,1088.669041,196264.2017,Education,362.8896804,Yes,540.8370982000001,No,Male,By_16:00,0.632480076,0.212287825,,7.426899722999999,0.345681959,8.904579796,3546.0,96.98752414,562.4279402000001,6533.2268619999995,65406.64535,Yes,292504.7668,23.71556325,75.59797593,26.66770888,132061.8098,100.0,45_and_up,2.0,804.1423225,15.0,Motorcycle_or_truck,Student_or_Unemployed,487.7469329,1.0,Yes
8229,2.0,,1904.8368260000002,Environment,3.1692607280000002,Yes,601.0350645,No,Female,After_16:00,0.005515413,0.104716274,9.665376572000001,4.698549095,5.570013197000001,2.982728996,4791.0,75.77633224,284.8591738,6580.068992,41209.21671,Yes,361243.1487,16.87777159,277.5674166,79.46990789,23.21347429,90.0,30-45,1.0,494.800387,11.0,Foot_or_bicycle,Services_or_Retail,356.6472483,2.0,Yes
7100,1.0,265.12025409999995,29619.834789999997,Environment,88.37341803,No,335.1667893,Yes,Male,After_16:00,0.131589283,0.607179819,1.716024424,1.309775671,8.930629513,6.486242446,8977.0,96.87387068,384.63746360000005,4120.942821,49284.86794,No,112336.7767,19.61217641,209.1710025,97.63542167,7908.234431999999,90.0,45_and_up,2.0,658.2998621,8.0,Foot_or_bicycle,Hightech,557.2189317000001,0.0,Yes
3618,1.0,804.0732282,106700.1432,Healthcare,268.0244094,No,398.09860380000003,Yes,Female,By_16:00,0.115111213,0.69447928,5.191189365,0.09590678400000001,3.521710385,2.561067832,7446.0,96.54123532,414.6046273,4810.195293,51911.054560000004,No,158482.4984,20.36184243,134.5466131,37.33263798,72115.10844,80.0,30-45,2.0,673.2802882,13.0,Foot_or_bicycle,Public_Sector,520.6525266,4.0,No
9896,8.0,44.46969338,7385.078670999999,Environment,14.82323113,No,498.20977680000004,Yes,Male,After_16:00,0.842587227,0.033305412,5.519151031,4.857472915,7.033252227,2.799945329,3517.0,77.80459567,375.8651606,5733.828089,49163.88805,No,248212.9817,19.38724221,129.8445568,3.0996580380000003,244.5514122,90.0,30-45,2.0,619.0802525,13.0,Foot_or_bicycle,Industry_or_other,461.96126060000006,0.0,No
9349,4.0,151.3257875,15468.003130000001,Social,50.44192915,No,306.64971360000004,Yes,Female,By_16:00,0.585229391,0.043627333,4.6755279739999995,6.78359095,0.142998281,8.575485537,5778.0,,398.92444889999996,3864.346034,46554.74631,No,94034.04684,19.97309312,236.04714700000002,75.63150490000001,2604.8301460000002,70.0,45_and_up,0.0,594.6479595,6.0,Public_or_other,Industry_or_other,409.9019684,0.0,Yes
8785,9.0,476.8832512,81101.69354,Environment,158.9610837,No,510.1984186000001,No,Male,After_16:00,0.8238970409999999,0.7279511679999999,3.416721555,8.729973242,2.3044796730000003,8.991963763,4719.0,52.66011246,434.20475899999997,5970.393704,54265.68758,No,260302.4263,20.83758045,72.23006862,54.94529305,25437.58723,90.0,45_and_up,2.0,677.8026846,9.0,,Services_or_Retail,471.9971192,1.0,No
2916,1.0,768.3023258,177088.6358,Healthcare,256.1007753,No,691.4802802,No,Female,After_16:00,0.11460024,0.26020977100000003,4.181279589,9.956661866000001,2.75722876,4.521637349,3495.0,97.59087833,676.6354904,8268.073783,77565.74423,No,478144.97799999994,26.012218100000002,260.6259104,70.65464773,65853.70786000001,80.0,30-45,2.0,932.0273657,9.0,Public_or_other,Public_Sector,507.8147927,0.0,No
9361,3.0,129.8551655,22059.17678,Environment,43.28505516,No,509.6257055,No,Female,After_16:00,0.632110441,0.318496226,6.570052323,0.068812014,4.246404287,8.607148093,9289.0,59.34401811,503.3129,6102.882855,60763.14709,No,259718.3597,22.43463617,17.75146689,23.86029523,1926.881056,90.0,30-45,2.0,761.2154436000001,9.0,Public_or_other,Industry_or_other,514.542526,3.0,No
3622,5.0,1088.13392,167824.1636,Healthcare,362.71130669999997,Yes,462.6934988,Yes,Female,By_16:00,0.590574983,0.25600771,7.052822609,3.662396292,5.942785766,5.105070888999999,5445.0,75.04564566,195.2322026,5017.399393,28859.78719,Yes,214085.2739,13.97255176,406.42764510000006,98.41368727,131932.2033,80.0,45_and_up,1.0,338.83532139999994,12.0,Car,Services_or_Retail,233.71397830000004,0.0,No
4895,,623.8860241,62282.576279999994,Financial,207.962008,No,299.4901659,Yes,Female,By_16:00,0.283348692,0.0413987,2.33151014,1.304714966,3.5415508019999997,6.079386321,6744.0,29.82883363,484.7810046,3964.463668,58475.23046,No,89694.35944,22.01774295,242.11315019999998,3.367091902,43466.1588,60.0,,1.0,783.6740352999999,,Public_or_other,Hightech,634.844229,0.0,Yes
2998,2.0,244.0367642,28179.96108,Military,81.34558806,No,346.42273470000003,Yes,Female,After_16:00,0.827901626,0.47941243299999997,2.015701954,,8.604466367999999,9.883395315,6430.0,44.22039462,431.89146519999997,4328.010278,51388.59597,Maybe,120008.7112,20.78199859,169.7072667,38.90097367,6708.450285,30.0,30-45,2.0,661.3465978999999,5.0,Car,Student_or_Unemployed,,0.0,Yes
722,1.0,1611.0977970000001,80241.40466,Healthcare,537.0325991000001,Yes,149.41626409999998,Yes,Female,By_16:00,0.202952382,0.8758068059999999,6.360767758,7.0587199929999995,3.6806464819999998,8.441343806,8768.0,37.16617438,699.4218161,2893.006273,70545.31002,Yes,22325.21998,26.4465842,404.0457265,16.82051606,288951.0451,80.0,Below_30,4.0,906.4101356000001,14.0,Motorcycle_or_truck,Public_Sector,523.9777495,0.0,No
1043,5.0,79.29943549,18330.70181,Social,26.43314516,No,693.4741098999999,No,Female,After_16:00,,0.603399454,3.2380227980000003,3.393869062,7.866734797,4.353288233,9404.0,4.3036383339999995,679.471326,8293.683751,77747.06808,No,480906.3411,26.06667079,263.9340942,12.99986574,735.1443082999999,70.0,45_and_up,1.0,933.0520856,8.0,Foot_or_bicycle,Hightech,504.3609623,0.0,No
7785,8.0,652.3683287,65555.21576,Healthcare,217.4561096,No,301.4641249,Yes,Female,By_16:00,0.933833397,0.700031272,7.685097142,5.272715103,8.262944284,4.002077952,7166.0,2.557442896,360.4270526,3735.495354,42395.8025,No,90880.61859,18.98491645,276.8308308,21.75654895,47514.61569,80.0,30-45,0.0,537.9383287,7.0,Car,Student_or_Unemployed,366.8151378,0.0,No
5028,5.0,419.2560034,72332.3048,Social,139.7520011,No,517.5761651,No,Male,By_16:00,0.517835616,0.979753842,5.869471156,2.328536448,2.947890728,7.403550795,8675.0,81.1272661,458.5276454,6092.816942,55742.31895,No,267885.0867,21.41325864,70.2092879,55.09543326,19680.373819999997,70.0,30-45,2.0,687.5045085,6.0,Foot_or_bicycle,Hightech,446.1440223,0.0,No
3692,2.0,689.7112437999999,68528.20596,Environment,229.90374790000004,No,298.0734615,Yes,Male,By_16:00,0.476876645,0.794736014,7.4833603339999994,0.288389407,4.9551609789999995,0.7114973659999999,5322.0,74.51268001,375.01439510000006,3730.7634049999997,44368.45988,No,88847.78845,19.36528841,256.01674249999996,18.71559331,53095.63706,90.0,45_and_up,1.0,569.4955068,9.0,Car,Student_or_Unemployed,404.35041010000003,1.0,No
8181,4.0,151.0085283,20023.01019,Education,50.33617609,No,397.7856832,Yes,Male,By_16:00,0.25583372,0.106688997,3.7404263280000003,6.815409595,8.524136548,5.748820137,7982.0,91.47141597,388.181299,4754.21943,50532.715619999995,No,158233.4497,19.702317100000002,160.45470759999998,88.29937673,2594.0667989999997,100.0,45_and_up,1.0,665.5733697000001,16.0,Motorcycle_or_truck,Hightech,552.8632646000001,0.0,Yes
9980,6.0,117.9668358,12062.64358,Environment,39.322278600000004,No,306.7635958,Yes,Male,By_16:00,0.800269798,0.951574475,3.4525264730000003,1.343271595,8.167099257,9.973014905,7615.0,34.46292772,472.4929357,4012.6218299999996,51321.874469999995,No,94103.90372,21.73690263,239.5080261,67.92863579,1595.563873,90.0,Below_30,2.0,636.5169252999999,8.0,Foot_or_bicycle,Student_or_Unemployed,361.1938471,4.0,No
5723,6.0,250.59518849999998,37240.22845,Foreign_Affairs,83.53172951,No,445.8213504,Yes,Male,By_16:00,0.851497655,0.939302022,7.880804441,0.7422626040000001,0.781723855,3.5138703860000002,3721.0,5.697502661000001,395.63370299999997,5249.48091,49268.280419999996,Maybe,198756.6764,19.89054306,133.6590957,62.97078577,7071.081565,40.0,45_and_up,3.0,618.8833639,8.0,Motorcycle_or_truck,Services_or_Retail,436.4617924,0.0,Yes
9355,10.0,687.6214305,68046.07389,Environment,229.2071435,No,296.87588639999996,Yes,Male,After_16:00,0.738183754,0.77435959,4.651496806,4.682860251,9.776037537999999,8.904195651,6300.0,63.02304186,471.1145591,3910.987982,57801.30768,No,88135.2919,21.70517356,257.1423397,70.31165061,52775.12178,90.0,45_and_up,1.0,781.1961894,14.0,Public_or_other,Services_or_Retail,655.0109951000001,0.0,Yes
346,10.0,531.5286518,82311.57975,Financial,177.17621730000002,No,464.57465360000003,Yes,Female,By_16:00,0.564502913,0.71270234,8.055270591000001,5.155719125,0.35268716,2.0983785669999997,4134.0,34.24783826,431.7351154,5509.216767,53434.95484,No,215829.6087,20.77823658,79.94193775,58.29173701,31578.588180000002,60.0,45_and_up,3.0,674.1142105,11.0,Motorcycle_or_truck,Services_or_Retail,478.1902825,1.0,Yes
7809,8.0,1170.265476,84717.03958,Social,390.088492,Yes,217.1739011,Yes,Female,By_16:00,0.862616699,0.310430992,8.760634678999999,8.880497275,7.608219837,4.421923645,3284.0,72.66627289,297.4033926,2766.545796,42714.10337,Yes,47164.50333,17.24538757,383.8419101,18.25955643,152569.1201,70.0,45_and_up,3.0,620.4646966,12.0,Public_or_other,Services_or_Retail,662.1685062000001,0.0,Yes
4880,4.0,232.71487230000002,38959.51537,Social,77.57162411,No,502.2392636,No,Female,By_16:00,0.65379462,0.634323132,2.754567675,1.3475844959999999,4.921212175,0.852301614,6642.0,13.07040204,469.3739861,5961.140608,57253.082989999995,No,252244.2779,21.66504064,33.98514714,74.50993622,6104.928492,70.0,Below_30,1.0,715.3800057,6.0,Foot_or_bicycle,Public_Sector,485.43898360000003,0.0,Yes
9232,7.0,203.86812369999998,19977.27286,Healthcare,67.95604122,No,293.9734644,Yes,Female,After_16:00,0.000741971,0.483268281,5.6898518860000005,4.255194878,7.927103979,8.903678949,3358.0,88.89672931,478.73023960000006,3897.1951229999995,57128.56707999999,No,86420.39775,21.87990493,230.6183312,65.79562838,4695.979579999999,80.0,Below_30,3.0,760.9632364,11.0,Foot_or_bicycle,Industry_or_other,601.4173487,0.0,Yes
8478,7.0,349.10960919999997,,Military,116.3698697,No,480.0388126,Yes,Female,After_16:00,0.79600959,0.391558133,3.221487771,6.093473982000001,7.001764358,1.59010737,6093.0,73.7016568,431.2212408,5662.830607,50973.16528,Maybe,230437.2616,20.76586721,155.9087208,87.09583301,13668.31645,30.0,30-45,2.0,616.8596545,9.0,Foot_or_bicycle,Industry_or_other,361.51331289999996,0.0,No
4123,4.0,405.628358,40807.37994,Healthcare,135.20945269999999,No,301.808632,Yes,Male,After_16:00,0.411540774,0.578103006,8.002692955,5.050170496000001,3.872162097,5.773794623,5552.0,63.55576424,509.0447477,4036.175815,59925.44171,No,91088.45032999999,22.56202003,,90.05665216,18426.80554,80.0,Below_30,1.0,794.2149437,14.0,Foot_or_bicycle,Public_Sector,611.7876152000001,2.0,Yes
5217,1.0,45.83970966,,Military,15.27990322,No,469.2228714,Yes,Male,By_16:00,0.274088198,0.552322497,6.012981387000001,9.788459684,7.813637534,3.971477647,4562.0,66.87527695,348.9372253,,44662.8101,Maybe,220170.1031,18.67986149,194.53813390000002,0.8790451570000001,258.7553456,30.0,30-45,5.0,551.6406435,6.0,Car,Public_Sector,381.34970710000005,2.0,No
2769,8.0,569.4102624,55043.60335,Financial,189.8034208,No,290.0032208,Yes,Male,By_16:00,0.363184335,0.5262028120000001,8.065705923,4.8491373730000005,4.309977517,0.34511806899999997,4674.0,83.93802801,372.366166,3644.7645399999997,43923.27146,No,84101.86805,19.296791600000002,265.2450852,74.64086688,36225.14197,60.0,30-45,0.0,564.2151633999999,5.0,Public_or_other,Services_or_Retail,400.1705838,0.0,Yes
2195,8.0,511.82597469999996,51674.86943,Social,170.6086582,No,302.88538680000005,Yes,Male,After_16:00,0.118761042,0.8110935579999999,7.969562691,9.952418744,2.209398588,9.113607837,8058.0,49.35920846,385.8707702,3800.5954079999997,45580.39219,No,91739.55752,19.64359362,242.86189109999998,74.26017199,29287.922919999997,70.0,30-45,1.0,585.4348187999999,6.0,Foot_or_bicycle,Public_Sector,415.72517389999996,0.0,Yes
5180,7.0,1015.7609060000001,120015.9861,Environment,338.58696860000003,No,354.46132689999996,Yes,Female,By_16:00,0.768699281,0.930589385,8.482947268,7.963854189,7.961291547,2.2538491730000003,8445.0,52.22834274,413.4200278,4371.453324,48672.79034,No,125642.8323,20.33273291,188.9301594,25.63027269,114989.7223,90.0,Below_30,2.0,615.6403656,9.0,Car,Student_or_Unemployed,416.2324158,0.0,Yes
3536,7.0,949.9519171000001,80547.71819,Financial,316.650639,No,254.37409010000002,Yes,Male,After_16:00,0.33323542,0.29967584399999997,8.975957877,1.856181528,6.274925289,8.185265382999999,4164.0,73.93617306,273.71083589999995,3091.162573,38456.14833,No,64706.17772000001,16.54420853,335.4994422,4.5242678839999995,,60.0,Below_30,2.0,537.753725,7.0,Foot_or_bicycle,Hightech,531.9531273,0.0,Yes
