,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Looking_at_poles_int,Married_int,Gender_int,Voting_time_int,Financial_agenda_matters_int,Will_vote_only_large_party_int,Age_group_int,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Healthcare,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military,Main_transportation_Car,Main_transportation_Public_or_other,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Occupation_Services_or_Retail,Occupation_Public_Sector,Occupation_Student_or_Unemployed,Occupation_Hightech,Occupation_Industry_or_other
50,6.0,18.3566734,2609.615739,6.118891132999999,426.4850742,0.500097207,0.599366676,8.829981333,0.276859703,5.035473336,9.716305751,9022.0,82.79835293,348.6584893000001,4962.16772,44198.83287,181889.5185,18.67239913,198.9998106,30.38679315,53.55971983,30.0,3.0,553.3087012999998,5.0,393.73510710000005,0.0,0.0,1.0,1.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
51,2.0,1086.89067,88582.55303,362.29689,244.5026592,0.877997978,,7.922783442999999,8.483139821,8.481535909,7.943219562999999,7467.0,42.37851985,94.05207728,2633.1307460000007,21791.18343,59781.55035,9.698045022999999,483.448539,11.07446901,131631.3334,,3.0,328.8900059,12.0,439.5857409,0.0,1.0,1.0,1.0,0.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52,9.0,194.2250469,31304.31261,64.7416823,483.5264006,0.467714271,0.553144492,,5.428750832,6.830089847000001,7.280100121,6744.0,42.89192283,477.6661492,5790.596304,56852.56743,233797.7801,21.85557478,54.56963826,86.53796781,,60.0,3.0,704.7592762,6.0,453.0142038,1.0,0.0,1.0,1.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
53,3.0,192.0548756,18606.95988,64.01829188,290.6506771,0.07388689999999999,0.99603789,9.502067901,3.630261177,4.848615874,5.363573178,3986.0,67.96574036,381.6239735,3669.754718,44900.95879,84477.81612,19.53519832,256.7882081,66.72271001,4172.359987,70.0,1.0,577.5261962000002,7.0,409.9991047,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54,9.0,310.7669403999999,47287.33105,103.5889801,456.489976,0.134398522,0.762633535,6.38089963,5.876364672999999,0.662895706,6.522242106,7199.0,9.547241218,440.6548648,5446.20949,51631.39902,208383.0982,20.99178089,145.2884573,48.40599594,10844.26578,40.0,4.0,629.6009897999999,6.0,374.7252277,1.0,0.0,1.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,2.0,144.6684206,21253.21847,48.22280688,440.7296017,0.269116939,0.153478305,5.698296176,3.058843589,9.270618812,5.03190384,8809.0,40.12723577,389.3215095000001,5185.939036,48999.03437,194242.5818,19.73123183,134.9647989,28.11951137,2383.661911,100.0,2.0,619.6995009999998,15.0,450.4743645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,1.0,517.4706378999998,70599.02614,172.4902126,409.2929394,0.681641249,0.8741459290000001,3.38349286,8.578429003,0.923590984,7.834653459,7545.0,98.14448713,375.6741392,4844.277672,47511.26141,167520.7102,19.38231511,159.92969330000003,54.83816883,29935.36367,100.0,1.0,607.2827649000002,12.0,456.4934915,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,8.0,87.60343356,15091.52443,29.20114452,516.8127714999998,0.57303524,0.8947679829999999,4.787861682,9.876162952,8.39364046,4.480934164,6187.0,58.87403644,382.0987739,5932.3252630000015,49661.88075,267095.4408,19.54734698,129.8791088,67.33231547,891.9079857999999,70.0,1.0,619.6606459,7.0,448.1809445,1.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,10.0,1441.294451,88790.23062,480.4314837,184.8135138,0.074617609,0.124880914,8.386526278,4.333495053,6.452811705,9.888767602,9004.0,17.87929994,287.6405132,2423.416164,32208.13946,34156.03487,16.95996796,447.753364,93.14937531,231304.842,70.0,1.0,,9.0,263.2638552,0.0,1.0,1.0,0.0,1.0,1.0,2.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,5.0,49.32615908,6876.570577,16.44205303,,0.618557672,0.487604046,7.564277595,1.82030784,2.551099581,5.576755733,3122.0,8.679102501000001,431.6993642,5045.70526,55787.60836000001,174916.8793,20.77737626,156.663985,16.03013722,296.7831608,90.0,3.0,737.7815826,11.0,614.858179,2.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60,10.0,,109822.7675,280.77311410000004,391.1441729,0.964435191,0.093870697,1.269344424,2.870454162,5.169505435,0.437539541,9237.0,24.60330138,459.6801742,4830.802078,51162.40634,152993.764,21.44015332,200.5521355,17.65117582,79124.31471,30.0,2.0,621.0557364,7.0,336.4583245,1.0,0.0,1.0,0.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,10.0,802.925849,74255.0615,267.6419497,277.4417896,0.7449530120000001,0.273831731,9.57976087,2.718067004,7.488971277999999,7.486227935,9681.0,32.67118419,538.5764673,3851.5708310000014,62090.67064,,23.20725032,256.3482168,21.16557744,71909.85518,90.0,2.0,823.0726262999998,15.0,621.2192535,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
62,4.0,1342.614616,277691.274,447.5382053,620.4861857000002,0.296202365,0.873979982,5.948507178,3.630198694,4.083784812,8.53955575,3210.0,74.39078214,323.0353787,6850.932614,45462.41352,385003.1066,17.97318499,238.7125342,64.51880718,200747.9834,70.0,2.0,549.9830261,12.0,394.4051335,0.0,1.0,0.0,1.0,1.0,1.0,2.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
63,10.0,146.08625519999995,19320.80362,48.69541839,396.7684078,0.632343795,0.477109052,3.053856164,7.235960539,5.6722003339999985,0.813323956,5871.0,0.217988528,439.5508526,4846.7857840000015,52721.93296000001,157425.1695,20.9654681,123.3027445,88.39224027,2429.939191,90.0,2.0,670.3335171,11.0,470.121818,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64,3.0,387.9971819,36001.60865,129.332394,278.3649753,0.638212581,0.436507504,6.942385449,2.488368182,9.292397837000001,3.988256317,7736.0,72.08138774,468.4056804,3720.461113,56799.9203,77487.05945,21.64268191,261.2109118,91.54111757,16866.200530000002,90.0,,766.6898987000002,14.0,634.5765776000002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
65,5.0,102.2858256,23212.87726,34.09527519,680.8238717,0.294660501,0.802200035,0.488346436,5.785440824,9.996856579,9.408604797999999,3927.0,99.00399647,637.7867949,8083.812306999998,73166.38889,463521.1442,25.25444109,230.9099749,78.30297176,1206.583066,80.0,2.0,871.860926,9.0,459.54084680000005,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66,9.0,550.0829806,46235.18002,183.3609935,252.1538476,0.464352261,0.984837037,2.279380385,1.657408129,,3.0126096980000003,3095.0,4.180091433,522.905117,3567.34871,60694.06452000001,63581.56285,22.86711869,282.5373413000001,16.65485695,33814.61494,100.0,1.0,812.6786802999999,12.0,633.6973805,1.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,6.0,482.762142,64273.24764,160.920714,399.4094113,0.694075239,0.12467135,1.911557508,1.154764348,4.00677209,0.051596619,5082.0,81.23775274,374.128462,4742.3510369999985,48294.06027,159527.8778,19.34240063,161.1595881,75.15596456,26066.39691,70.0,2.0,628.2614116000002,9.0,503.2097093,1.0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
68,10.0,765.8366005,112059.3361,255.2788668,438.96832300000005,0.068940301,0.321279269,7.189059446,6.739040851,5.299111367,8.880043557999999,3035.0,9.550857752999999,487.4911127,5364.6654549999985,55304.29777999999,192693.1886,22.07920091,131.2675067,39.06790907,65432.57871,30.0,0.0,674.8681222,7.0,384.4585769,0.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,6.0,316.0574106,77079.26797999999,105.3524702,731.6322801,0.194381431,0.778348121,8.851836738,6.001484075,9.742517573999999,8.46925356,,50.85791829,689.876387,8696.075575,79576.34746,535285.7933,26.26549803,300.1446063,62.25673857,11214.49545,90.0,3.0,953.8017097,10.0,519.4994668,2.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
70,1.0,607.5785237000001,67590.18526,202.5261746,333.7355548999999,0.401362445,0.615470349,7.499058603,0.747068762,3.936448279,0.08567296,7542.0,,373.3439025,4084.043354,45099.6263,111379.4206,19.32210916,225.4116006,54.43907543,41229.37756,80.0,3.0,577.1789301,8.0,415.5917247,0.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
71,7.0,308.4410379,31110.68304,102.8136793,302.59283839999995,0.867236805,0.022868742,1.306791981,4.920680891,2.8496139260000004,5.956884716,9705.0,5.979708652,404.9920545,3835.912493,46947.77917,91562.42583,20.12441439,237.2723889,0.582772493,10683.46633,60.0,0.0,599.1942319,5.0,408.8841981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
72,9.0,230.9250746,37479.86827,76.97502486,486.9094662,0.7169074540000001,0.531815892,3.301860492,5.413513831,3.672876114,2.149652618,9045.0,91.9094763,431.1374865,5731.369635,53319.36832,,20.76385047,81.33999999,37.68405486,6012.129477,80.0,2.0,666.08226,8.0,458.735151,3.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
73,2.0,1344.624456,336392.19700000004,448.20815210000006,750.5267262,0.386872723,0.6502143570000001,6.850685892,3.820564959,4.328527632,0.853810397,7680.0,18.74296744,68.34479838,7641.956859000001,29280.91084,563290.3668,,499.464962,89.38787363,201348.7557,60.0,2.0,376.8754394,11.0,480.6248965,0.0,1.0,0.0,0.0,1.0,0.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,5.0,136.6680026,18648.57773,45.55600086,409.3550219,0.8167446890000001,0.542960558,9.497731109,6.086259717000001,9.565633392999999,7.827966984,6204.0,67.65688332,474.89010430000013,5043.330428,54883.20157999999,167571.534,21.79197339,116.1422606,3.59560044,2130.905216,40.0,2.0,684.2704626,7.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75,1.0,275.1701048,26015.41539,91.72336826,283.6290891000001,0.495955571,0.6238096329999999,6.705629557999999,9.626856504,9.390485291000001,2.788887722,9359.0,83.412873,381.086901,3598.464693,44798.11014,80445.46017,19.52144721,261.9122248,45.98029733,8514.899654,100.0,3.0,577.6338055,11.0,412.5853714,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76,1.0,171.26105890000005,39537.85634,57.08701962,692.5892542,0.148132332,0.297837447,4.676040437,4.8707170710000005,9.871997824,5.903559392000001,8185.0,16.38401833,652.0925812,8230.077704000001,74654.03862,479679.875,25.53610349,247.7796407,44.79625185,3326.014829,80.0,2.0,889.0251789999999,9.0,465.765861,1.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
77,5.0,1252.564144,244864.9294,417.5213813,586.47279,0.19993147,0.668401706,5.67099733,4.1287387230000006,5.250923212,7.449946802,7537.0,,643.2093569,7151.146613,74122.06623,343950.3334,25.36157244,175.177652,85.50992375,174751.6253,100.0,4.0,913.5200535,13.0,551.9687067000001,2.0,1.0,0.0,1.0,1.0,0.0,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,6.0,1017.583246,116235.176,339.1944153,342.6800994,0.966629231,0.200148434,6.372167869,6.220545112000001,0.375171993,9.747202478,3374.0,29.03110355,380.1037953,4187.008585000001,,117429.6505,19.4962508,214.8801244,99.68049172,115402.0458,60.0,2.0,584.3828097,5.0,416.0427679,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79,1.0,371.2518505,34230.8635,123.7506168,276.61165960000005,0.513187634,0.815495931,1.6571317680000002,2.1155295130000003,7.494087607999999,7.863581651,7670.0,71.60366667,539.5148702,3845.146336,62832.86315,76514.01023,23.2274594,272.4259445,67.58400018,15447.96578,70.0,3.0,838.6435779,12.0,650.8380576000002,1.0,0.0,1.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80,3.0,84.38382142,19209.5092,28.12794047,682.9333707999998,0.106182467,0.781372414,9.282675171000001,8.530363142,2.396725665,8.571939711,7771.0,97.2086655,654.6291989,8138.592106,75150.16327,466397.989,25.58572256,239.95982430000004,52.53352639,829.3089757,80.0,1.0,900.2848346000002,9.0,485.6504369,4.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,5.0,1258.87205,168239.8187,419.6240166,400.9299087,0.021808181,0.231553248,1.953987053,0.15463711,2.307985094,2.962194255,4703.0,32.42295824,446.8148676,4902.928822,44578.14781,160744.7917,21.13799583,427.35587080000005,32.35220406,176513.9393,90.0,3.0,486.0774577,11.0,87.70217192,0.0,1.0,1.0,0.0,1.0,0.0,2.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
82,9.0,1088.669041,196264.2017,362.8896804,540.8370982000001,0.632480076,0.212287825,,7.426899722999999,0.345681959,8.904579796,3546.0,96.98752414,562.4279402000002,6533.226862,65406.64535,292504.7668,23.71556325,75.59797593,26.66770888,132061.8098,100.0,2.0,804.1423225,15.0,487.7469329,1.0,1.0,0.0,1.0,0.0,1.0,2.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
83,2.0,,1904.836826,3.169260728,601.0350645,0.005515413,0.104716274,9.665376572000001,4.698549095,5.570013197000001,2.982728996,4791.0,75.77633224,284.8591738,6580.068992,41209.21671,361243.1487,16.87777159,277.5674166,79.46990789,23.21347429,90.0,1.0,494.800387,11.0,356.6472483,2.0,1.0,0.0,0.0,1.0,1.0,2.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84,1.0,265.12025409999995,29619.83479,88.37341803,335.1667893,0.131589283,0.607179819,1.716024424,1.309775671,8.930629513,6.486242446,8977.0,96.87387068,384.6374636000001,4120.942821,49284.86794,112336.7767,19.61217641,209.1710025,97.63542167,7908.234431999998,90.0,2.0,658.2998621,8.0,557.2189317000001,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
85,1.0,804.0732282,106700.1432,268.0244094,398.0986038,0.115111213,0.69447928,5.191189365,0.095906784,3.521710385,2.561067832,7446.0,96.54123532,414.6046273,4810.195293,51911.05456,158482.4984,20.36184243,134.5466131,37.33263798,72115.10844,80.0,2.0,673.2802882,13.0,520.6525266,4.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
86,8.0,44.46969338,7385.078670999998,14.82323113,498.2097768,0.842587227,0.033305412,5.519151031,4.857472915,7.033252227,2.799945329,3517.0,77.80459567,375.8651606,5733.828089,49163.88805,248212.9817,19.38724221,129.8445568,3.0996580380000003,244.5514122,90.0,2.0,619.0802525,13.0,461.96126060000006,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
87,4.0,151.3257875,15468.00313,50.44192915,306.6497136000001,0.585229391,0.043627333,4.675527974,6.78359095,0.142998281,8.575485537,5778.0,,398.9244489,3864.346034,46554.74631,94034.04684,19.97309312,236.047147,75.63150490000002,2604.830146,70.0,0.0,594.6479595,6.0,409.9019684,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,9.0,476.8832512,81101.69354,158.9610837,510.19841860000014,0.8238970409999999,0.7279511679999999,3.416721555,8.729973242,2.3044796730000003,8.991963763,4719.0,52.66011246,434.204759,5970.393704,54265.68758,260302.4263,20.83758045,72.23006862,54.94529305,25437.58723,90.0,2.0,677.8026846,9.0,471.9971192,1.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,1.0,768.3023258,177088.6358,256.1007753,691.4802802,0.11460024,0.26020977100000003,4.181279589,9.956661866000001,2.75722876,4.521637349,3495.0,97.59087833,676.6354904,8268.073783,77565.74423,478144.978,26.0122181,260.6259104,70.65464773,65853.70786000001,80.0,2.0,932.0273657,9.0,507.8147927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
90,3.0,129.8551655,22059.17678,43.28505516,509.6257055,0.632110441,0.318496226,6.570052323,0.068812014,4.246404287,8.607148093,9289.0,59.34401811,503.3129,6102.882855,60763.14709,259718.3597,22.43463617,17.75146689,23.86029523,1926.881056,90.0,2.0,761.2154436000002,9.0,514.542526,3.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,5.0,1088.13392,167824.1636,362.7113067,462.6934988,0.590574983,0.25600771,7.052822609,3.662396292,5.942785766,5.105070888999999,5445.0,75.04564566,195.2322026,5017.399393,28859.78719,214085.2739,13.97255176,406.42764510000006,98.41368727,131932.2033,80.0,1.0,338.83532139999994,12.0,233.71397830000004,0.0,1.0,1.0,0.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92,,623.8860241,62282.57628,207.962008,299.4901659,0.283348692,0.0413987,2.33151014,1.304714966,3.541550802,6.079386321,6744.0,29.82883363,484.7810046,3964.463668,58475.23046,89694.35944,22.01774295,242.1131502,3.367091902,43466.1588,60.0,1.0,783.6740352999999,,634.844229,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,2.0,244.0367642,28179.96108,81.34558806,346.4227347000001,0.827901626,0.479412433,2.015701954,,8.604466367999999,9.883395315,6430.0,44.22039462,431.8914652,4328.010278,51388.59597,120008.7112,20.78199859,169.7072667,38.90097367,6708.450285,30.0,2.0,661.3465978999999,5.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,1.0,1611.097797,80241.40466,537.0325991000002,149.41626409999995,0.202952382,0.8758068059999999,6.360767758,7.058719993,3.680646482,8.441343806,8768.0,37.16617438,699.4218161,2893.006273,70545.31002,22325.21998,26.4465842,404.0457265,16.82051606,288951.0451,80.0,4.0,906.4101356,14.0,523.9777495,0.0,1.0,1.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
95,5.0,79.29943549,18330.70181,26.43314516,693.4741098999998,,0.603399454,3.2380227980000003,3.393869062,7.866734797,4.353288233,9404.0,4.303638334,679.471326,8293.683751,77747.06808,480906.3411,26.06667079,263.9340942,12.99986574,735.1443082999998,70.0,1.0,933.0520856,8.0,504.3609623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
96,8.0,652.3683287,65555.21576,217.4561096,301.4641249,0.933833397,0.700031272,7.685097142,5.272715103,8.262944284,4.002077952,7166.0,2.557442896,360.4270526,3735.495354,42395.8025,90880.61859,18.98491645,276.8308308,21.75654895,47514.61569,80.0,0.0,537.9383287,7.0,366.8151378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97,5.0,419.2560034,72332.3048,139.7520011,517.5761651,0.517835616,0.979753842,5.869471156,2.328536448,2.947890728,7.403550795,8675.0,81.1272661,458.5276454,6092.816942,55742.31895,267885.0867,21.41325864,70.2092879,55.09543326,19680.37382,70.0,2.0,687.5045085,6.0,446.1440223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
98,2.0,689.7112437999998,68528.20596,229.90374790000004,298.0734615,0.476876645,0.794736014,7.483360333999999,0.288389407,4.955160979,0.7114973659999999,5322.0,74.51268001,375.01439510000006,3730.763405,44368.45988,88847.78845,19.36528841,256.0167425,18.71559331,53095.63706,90.0,1.0,569.4955068,9.0,404.3504101,1.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,4.0,151.0085283,20023.01019,50.33617609,397.7856832,0.25583372,0.106688997,3.740426328,6.815409595,8.524136548,5.748820137,7982.0,91.47141597,388.181299,4754.21943,50532.71562,158233.4497,19.7023171,160.45470759999995,88.29937673,2594.066799,100.0,1.0,665.5733697000002,16.0,552.8632646000002,0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
100,6.0,117.9668358,12062.64358,39.3222786,306.7635958,0.800269798,0.951574475,3.4525264730000003,1.343271595,8.167099257,9.973014905,7615.0,34.46292772,472.4929357,4012.62183,51321.87447,94103.90372,21.73690263,239.5080261,67.92863579,1595.563873,90.0,2.0,636.5169252999998,8.0,361.1938471,4.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
101,6.0,250.5951885,37240.22845,83.53172951,445.8213504,0.851497655,0.939302022,7.880804441,0.7422626040000001,0.781723855,3.513870386,3721.0,5.6975026610000015,395.633703,5249.48091,49268.28042,198756.6764,19.89054306,133.6590957,62.97078577,7071.081565,40.0,3.0,618.8833639,8.0,436.4617924,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
